Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-19 05:00:00+00:00,108.12999725341795,109.7699966430664,107.83999633789062,109.31999969482422,424300,0.0,0.0
2024-11-20 05:00:00+00:00,109.72000122070312,110.33000183105467,107.88999938964844,108.76000213623048,340100,0.0,0.0
2024-11-21 05:00:00+00:00,109.62000274658205,109.79000091552734,108.20999908447266,108.98999786376952,553500,0.0,0.0
2024-11-22 05:00:00+00:00,108.55999755859376,111.83999633789062,108.55999755859376,110.4800033569336,582200,0.0,0.0
2024-11-25 05:00:00+00:00,111.8499984741211,112.12000274658205,110.6500015258789,111.37999725341795,543100,0.0,0.0
2024-11-26 05:00:00+00:00,111.12000274658205,112.25,109.81999969482422,111.43000030517578,388000,0.0,0.0
2024-11-27 05:00:00+00:00,111.5,112.30999755859376,110.97000122070312,111.6999969482422,364300,0.0,0.0
2024-11-29 05:00:00+00:00,111.97000122070312,112.41000366210938,110.6500015258789,111.23999786376952,311600,0.0,0.0
2024-12-02 05:00:00+00:00,111.68000030517578,111.91999816894533,109.37999725341795,110.04000091552734,609500,0.0,0.0
2024-12-03 05:00:00+00:00,110.5999984741211,110.7300033569336,108.51000213623048,109.48999786376952,576700,0.0,0.0
2024-12-04 05:00:00+00:00,108.73999786376952,109.88999938964844,100.2699966430664,106.0500030517578,1773100,0.0,0.0
2024-12-05 05:00:00+00:00,108.48999786376952,108.48999786376952,105.3000030517578,106.61000061035156,950000,0.0,0.0
2024-12-06 05:00:00+00:00,106.62999725341795,106.62999725341795,102.98999786376952,104.76000213623048,859000,0.0,0.0
2024-12-09 05:00:00+00:00,104.1999969482422,105.87000274658205,103.0,104.26000213623048,1096400,0.0,0.0
2024-12-10 05:00:00+00:00,104.26000213623048,104.33999633789062,100.62000274658205,103.6500015258789,787200,0.0,0.0
2024-12-11 05:00:00+00:00,104.3499984741211,105.43000030517578,102.44000244140624,105.06999969482422,716800,0.0,0.0
2024-12-12 05:00:00+00:00,105.79000091552734,107.18000030517578,104.23999786376952,104.51000213623048,608300,0.0,0.0
2024-12-13 05:00:00+00:00,104.54000091552734,105.83999633789062,103.70999908447266,105.41999816894533,696800,0.0,0.0
2024-12-16 05:00:00+00:00,105.11000061035156,107.56999969482422,104.58000183105467,106.77999877929688,904400,0.0,0.0
2024-12-17 05:00:00+00:00,105.5999984741211,107.23999786376952,105.23999786376952,105.77999877929688,931700,0.0,0.0
2024-12-18 05:00:00+00:00,105.54000091552734,106.43000030517578,103.87999725341795,104.43000030517578,1225800,0.0,0.0
2024-12-19 05:00:00+00:00,104.8499984741211,106.61499786376952,104.05999755859376,105.91000366210938,1069502,0.0,0.0
2024-12-20 05:00:00+00:00,106.0,110.23999786376952,105.45999908447266,109.38999938964844,2626100,0.0,0.0
2024-12-23 05:00:00+00:00,108.8499984741211,109.66000366210938,108.20500183105467,109.58000183105467,709596,0.0,0.0
2024-12-24 05:00:00+00:00,109.33000183105467,110.91999816894533,108.63999938964844,110.69000244140624,251800,0.0,0.0
2024-12-26 05:00:00+00:00,110.02999877929688,111.16999816894533,109.04000091552734,110.8499984741211,348400,0.0,0.0
2024-12-27 05:00:00+00:00,109.93000030517578,110.45999908447266,108.42749786376952,109.5,355971,0.0,0.0
2025-01-02 05:00:00+00:00,111.52999877929688,113.11499786376953,111.0,112.23999786376953,750221,0.0,0.0
