Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-19 05:00:00+00:00,399.510009765625,402.6199951171875,397.75,400.0899963378906,1076500,0.0,0.0
2024-11-20 05:00:00+00:00,404.1600036621094,408.9400024414063,400.6400146484375,404.9599914550781,1487000,0.0,0.0
2024-11-21 05:00:00+00:00,412.75,442.0499877929688,410.9599914550781,437.5400085449219,4148700,0.0,0.0
2024-11-22 05:00:00+00:00,435.9299926757813,447.5,432.2099914550781,446.6499938964844,2202200,0.0,0.0
2024-11-25 05:00:00+00:00,448.0,469.3900146484375,446.7000122070313,462.6900024414063,3266900,0.0,0.0
2024-11-26 05:00:00+00:00,456.6400146484375,463.3399963378906,454.3900146484375,461.0400085449219,1747300,0.0,0.0
2024-11-27 05:00:00+00:00,461.9100036621094,467.05999755859375,461.1000061035156,466.0,1258700,0.0,0.0
2024-11-29 05:00:00+00:00,466.0,469.0899963378906,464.1700134277344,465.8999938964844,732200,0.0,0.0
2024-12-02 05:00:00+00:00,463.7000122070313,464.2999877929688,458.8500061035156,462.9500122070313,1318600,0.0,0.0
2024-12-03 05:00:00+00:00,464.010009765625,465.5400085449219,458.9500122070313,459.25,1166100,0.0,0.0
2024-12-04 05:00:00+00:00,459.0,462.2300109863281,453.2999877929688,456.260009765625,1056400,0.0,0.0
2024-12-05 05:00:00+00:00,457.9800109863281,458.3699951171875,447.9299926757813,448.1199951171875,1159700,0.0,0.0
2024-12-06 05:00:00+00:00,446.5,448.9599914550781,442.9700012207031,444.0,1129900,0.0,0.0
2024-12-09 05:00:00+00:00,445.0,453.25,444.1199951171875,449.4100036621094,1209100,0.0,0.0
2024-12-10 05:00:00+00:00,447.1300048828125,448.6900024414063,441.0,443.9599914550781,1215300,0.0,0.0
2024-12-11 05:00:00+00:00,447.9599914550781,449.760009765625,446.0799865722656,448.0299987792969,1677400,0.0,0.0
2024-12-12 05:00:00+00:00,447.6300048828125,447.6300048828125,438.4599914550781,439.4800109863281,867000,0.0,0.0
2024-12-13 05:00:00+00:00,440.0,442.1199951171875,437.0199890136719,440.4400024414063,900700,0.0,0.0
2024-12-16 05:00:00+00:00,440.3299865722656,441.3999938964844,436.0,438.4200134277344,956800,0.0,0.0
2024-12-17 05:00:00+00:00,436.5700073242188,444.9400024414063,435.0,443.5899963378906,1357100,0.0,0.0
2024-12-18 05:00:00+00:00,443.2000122070313,445.30999755859375,424.510009765625,426.0,1423600,0.0,0.0
2024-12-19 05:00:00+00:00,428.0700073242188,431.05999755859375,421.9700012207031,426.6300048828125,1646289,0.0,0.0
2024-12-20 05:00:00+00:00,426.010009765625,436.5,425.739990234375,432.489990234375,2446400,0.0,0.0
2024-12-23 05:00:00+00:00,432.6300048828125,432.6300048828125,427.0,432.3800048828125,1079925,0.0,0.0
2024-12-24 05:00:00+00:00,430.6099853515625,433.5899963378906,428.7099914550781,432.8399963378906,383200,0.0,0.0
2024-12-26 05:00:00+00:00,431.7900085449219,435.4500122070313,430.4400024414063,433.8399963378906,444900,0.0,0.0
2024-12-27 05:00:00+00:00,432.3299865722656,435.1700134277344,427.090087890625,430.05999755859375,735310,0.0,0.0
2025-01-02 05:00:00+00:00,426.0799865722656,428.8399963378906,417.8800048828125,418.17999267578125,871664,0.0,0.0
