Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-25 05:00:00+00:00,563.0900268554688,565.4600219726562,556.7899780273438,557.9400024414062,531400,0.0,0.0
2024-11-26 05:00:00+00:00,559.3099975585938,562.239990234375,553.8200073242188,561.8900146484375,360700,0.0,0.0
2024-11-27 05:00:00+00:00,561.1799926757812,564.75,557.27001953125,564.3499755859375,358600,0.0,0.0
2024-11-29 05:00:00+00:00,563.3900146484375,569.510009765625,561.2000122070312,566.4400024414062,365700,0.0,0.0
2024-12-02 05:00:00+00:00,566.4400024414062,569.2899780273438,561.9400024414062,568.6300048828125,595900,0.0,0.0
2024-12-03 05:00:00+00:00,564.280029296875,567.510009765625,559.7899780273438,566.8599853515625,509000,0.0,0.0
2024-12-04 05:00:00+00:00,571.27001953125,580.0900268554688,567.7000122070312,575.9500122070312,699700,0.0,0.0
2024-12-05 05:00:00+00:00,571.0,571.0,550.4199829101562,557.9000244140625,750900,0.0,0.0
2024-12-06 05:00:00+00:00,557.0,560.0,550.0599975585938,551.2000122070312,544800,0.0,0.0
2024-12-09 05:00:00+00:00,549.8300170898438,551.0700073242188,547.0599975585938,548.4199829101562,528400,0.0,0.0
2024-12-10 05:00:00+00:00,547.8300170898438,552.27001953125,540.9099731445312,549.469970703125,587900,0.0,0.0
2024-12-11 05:00:00+00:00,551.8800048828125,553.4600219726562,549.7100219726562,550.3900146484375,495700,0.0,0.0
2024-12-12 05:00:00+00:00,549.4099731445312,552.2000122070312,545.280029296875,548.030029296875,324400,0.0,0.0
2024-12-13 05:00:00+00:00,543.6500244140625,545.8599853515625,540.3400268554688,543.6599731445312,590300,0.0,0.0
2024-12-16 05:00:00+00:00,543.0399780273438,545.8499755859375,541.780029296875,542.0399780273438,598100,0.0,0.0
2024-12-17 05:00:00+00:00,540.8200073242188,543.6500244140625,536.4000244140625,536.75,1086900,0.0,0.0
2024-12-18 05:00:00+00:00,536.75,538.02001953125,526.3400268554688,526.719970703125,840900,0.0,0.0
2024-12-19 05:00:00+00:00,528.5599975585938,532.6849975585938,521.4500122070312,521.75,478952,0.0,0.0
2024-12-20 05:00:00+00:00,519.6400146484375,530.5399780273438,518.5,525.4000244140625,1742100,0.0,0.0
2024-12-23 05:00:00+00:00,522.9099731445312,526.25,522.5,524.9400024414062,465851,0.0,0.0
2024-12-24 05:00:00+00:00,522.8300170898438,528.1699829101562,521.6400146484375,528.1400146484375,228100,0.0,0.0
2024-12-26 05:00:00+00:00,525.3099975585938,528.5499877929688,525.22998046875,527.239990234375,312600,0.0,0.0
2024-12-27 05:00:00+00:00,525.0599975585938,527.5900268554688,520.2100219726562,523.9099731445312,409363,0.0,0.0
2025-01-02 05:00:00+00:00,524.7000122070312,524.7000122070312,513.6199951171875,513.7899780273438,458707,0.0,0.0
